"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.99985,0,0.017431,3.1107e-05,6.2222e-07,-0.00093234
0.99895,0,0.045911,3.1072e-05,-6.2153e-07,-0.00093034
0.9995,0,0.031602,3.1072e-05,6.2153e-07,-0.00093034
0.99366,0,0.11239,3.0952e-05,-6.1911e-07,-0.00092834
0.99627,0,0.086319,3.0952e-05,6.1911e-07,-0.00092834
0.98925,0,0.14625,3.0672e-05,-6.1352e-07,-0.00092634
0.98982,0,0.14231,3.0672e-05,6.1352e-07,-0.00092634
0.99438,0,0.10586,3.0368e-05,-6.0744e-07,-0.00092434
0.99177,0,0.12806,3.0368e-05,6.0744e-07,-0.00092434
0.99859,0,0.053026,3.02e-05,-6.0408e-07,-0.00092234
0.99766,0,0.068328,3.02e-05,6.0408e-07,-0.00092234
0.99833,0,0.057738,3.0125e-05,-6.0257e-07,-0.00092034
0.99886,0,0.047728,3.0125e-05,6.0257e-07,-0.00092034
0.99442,0,0.10549,2.9992e-05,-5.9992e-07,-0.00091833
0.99776,0,0.066909,3.0117e-05,6.0241e-07,-0.00092022
0.99442,0,0.10549,2.9992e-05,5.9992e-07,-0.00091833
0.99776,0,0.066909,3.0117e-05,-6.0241e-07,-0.00092022
0.98732,0,0.15875,2.9699e-05,-5.9406e-07,-0.00091633
0.98842,0,0.15175,2.9699e-05,5.9406e-07,-0.00091633
0.99187,0,0.12725,2.9363e-05,-5.8734e-07,-0.00091433
0.98921,0,0.14652,2.9363e-05,5.8734e-07,-0.00091433
0.99462,0,0.10356,2.9146e-05,-5.83e-07,-0.00091233
0.99439,0,0.10574,2.9146e-05,5.83e-07,-0.00091233
0.99142,0,0.13074,2.8943e-05,-5.7894e-07,-0.00091033
0.99489,0,0.10093,2.9078e-05,5.8164e-07,-0.00091167
0.99142,0,0.13074,2.8943e-05,5.7894e-07,-0.00091033
0.99489,0,0.10093,2.9078e-05,-5.8164e-07,-0.00091167
0.98638,0,0.1645,2.8617e-05,-5.7242e-07,-0.00090833
0.98668,0,0.16269,2.8617e-05,5.7242e-07,-0.00090833
0.99062,0,0.13662,2.828e-05,-5.6567e-07,-0.00090633
0.98846,0,0.15148,2.828e-05,5.6567e-07,-0.00090633
0.99057,0,0.13699,2.8034e-05,-5.6076e-07,-0.00090433
0.99216,0,0.125,2.804e-05,5.6087e-07,-0.00090437
0.99057,0,0.13699,2.8034e-05,5.6076e-07,-0.00090433
0.99216,0,0.125,2.804e-05,-5.6087e-07,-0.00090437
0.98564,0,0.16886,2.7739e-05,-5.5486e-07,-0.00090233
0.98755,0,0.15729,2.7739e-05,5.5486e-07,-0.00090233
0.98736,0,0.15847,2.7372e-05,-5.4752e-07,-0.00090033
0.98554,0,0.16945,2.7372e-05,5.4752e-07,-0.00090033
0.98873,0,0.14974,2.7074e-05,-5.4155e-07,-0.00089833
0.9889,0,0.14861,2.7074e-05,5.4155e-07,-0.00089833
0.98643,0,0.16421,2.6776e-05,-5.3559e-07,-0.00089633
0.98889,0,0.14862,2.7001e-05,5.4009e-07,-0.00089785
0.98643,0,0.16421,2.6776e-05,5.3559e-07,-0.00089633
0.98889,0,0.14862,2.7001e-05,-5.4009e-07,-0.00089785
0.98614,0,0.16589,2.6405e-05,-5.2818e-07,-0.00089433
0.98475,0,0.17396,2.6405e-05,5.2818e-07,-0.00089433
0.98881,0,0.14916,2.6086e-05,-5.2178e-07,-0.00089232
0.98815,0,0.15349,2.6086e-05,5.2178e-07,-0.00089232
0.98689,0,0.16141,2.5794e-05,-5.1595e-07,-0.00089032
0.98953,0,0.14434,2.5962e-05,5.1932e-07,-0.00089148
0.98689,0,0.16141,2.5794e-05,5.1595e-07,-0.00089032
0.98953,0,0.14434,2.5962e-05,-5.1932e-07,-0.00089148
0.98572,0,0.16836,2.543e-05,-5.0867e-07,-0.00088832
0.98481,0,0.17364,2.543e-05,5.0867e-07,-0.00088832
0.9899,0,0.14179,2.5099e-05,-5.0206e-07,-0.00088632
0.98831,0,0.15244,2.5099e-05,5.0206e-07,-0.00088632
0.98868,0,0.15002,2.4833e-05,-4.9673e-07,-0.00088432
0.99118,0,0.13251,2.4924e-05,4.9855e-07,-0.000885
0.98868,0,0.15002,2.4833e-05,4.9673e-07,-0.00088432
0.99118,0,0.13251,2.4924e-05,-4.9855e-07,-0.000885
0.98546,0,0.16989,2.4496e-05,-4.8999e-07,-0.00088232
0.98579,0,0.168,2.4496e-05,4.8999e-07,-0.00088232
0.99056,0,0.13709,2.4147e-05,-4.8301e-07,-0.00088032
0.988,0,0.15447,2.4147e-05,4.8301e-07,-0.00088032
0.99135,0,0.13127,2.3906e-05,-4.7818e-07,-0.00087832
0.9921,0,0.12548,2.3906e-05,4.7818e-07,-0.00087832
0.98793,0,0.15491,2.3639e-05,-4.7284e-07,-0.00087632
0.99091,0,0.13454,2.3885e-05,4.7778e-07,-0.00087817
0.98793,0,0.15491,2.3639e-05,4.7284e-07,-0.00087632
0.99091,0,0.13454,2.3885e-05,-4.7778e-07,-0.00087817
0.98801,0,0.1544,2.3277e-05,-4.6561e-07,-0.00087432
0.98611,0,0.16608,2.3277e-05,4.6561e-07,-0.00087432
0.99451,0,0.1046,2.2989e-05,-4.5984e-07,-0.00087232
0.99232,0,0.12367,2.2989e-05,4.5984e-07,-0.00087232
0.99466,0,0.10321,2.2816e-05,-4.5639e-07,-0.00087032
0.99624,0,0.086661,2.2847e-05,4.57e-07,-0.00087066
0.99466,0,0.10321,2.2816e-05,4.5639e-07,-0.00087032
0.99624,0,0.086661,2.2847e-05,-4.57e-07,-0.00087066
0.98779,0,0.15578,2.2577e-05,-4.5161e-07,-0.00086832
0.99054,0,0.1372,2.2577e-05,4.5161e-07,-0.00086832
0.98847,0,0.15144,2.2223e-05,-4.4453e-07,-0.00086631
0.98664,0,0.16289,2.2223e-05,4.4453e-07,-0.00086631
0.99588,0,0.090685,2.194e-05,-4.3887e-07,-0.00086431
0.99332,0,0.11537,2.194e-05,4.3887e-07,-0.00086431
0.99807,0,0.062034,2.1808e-05,-4.3622e-07,-0.00086231
0.99781,0,0.06613,2.1809e-05,4.3623e-07,-0.00086232
0.99807,0,0.062034,2.1808e-05,4.3622e-07,-0.00086231
0.99781,0,0.06613,2.1809e-05,-4.3623e-07,-0.00086232
0.99538,0,0.09597,2.1692e-05,-4.3391e-07,-0.00086031
0.99704,0,0.076876,2.1692e-05,4.3391e-07,-0.00086031
0.98943,0,0.145,2.1461e-05,-4.2927e-07,-0.00085831
0.99151,0,0.13002,2.1461e-05,4.2927e-07,-0.00085831
0.99044,0,0.13795,2.1136e-05,-4.2279e-07,-0.00085631
0.98884,0,0.14895,2.1136e-05,4.2279e-07,-0.00085631
0.99606,0,0.08864,2.0881e-05,-4.1767e-07,-0.00085431
0.99417,0,0.10781,2.0881e-05,4.1767e-07,-0.00085431
0.99823,0,0.059395,2.0741e-05,-4.1488e-07,-0.00085231
0.99757,0,0.069673,2.077e-05,4.1546e-07,-0.00085272
0.99823,0,0.059395,2.0741e-05,4.1488e-07,-0.00085231
0.99757,0,0.069673,2.077e-05,-4.1546e-07,-0.00085272
0.99863,0,0.05238,2.0643e-05,-4.1292e-07,-0.00085031
0.99872,0,0.050634,2.0643e-05,4.1292e-07,-0.00085031
0.99847,0,0.055335,2.0535e-05,-4.1075e-07,-0.00084831
0.9985,0,0.054731,2.0535e-05,4.1075e-07,-0.00084831
0.99886,0,0.047735,2.0423e-05,-4.0851e-07,-0.00084631
0.99866,0,0.051837,2.0423e-05,4.0851e-07,-0.00084631
0.99951,0,0.031451,2.0335e-05,-4.0676e-07,-0.00084431
0.9993,0,0.037542,2.0335e-05,4.0676e-07,-0.00084431
0.99986,0,0.016512,2.0284e-05,-4.0574e-07,-0.00084231
0.99978,0,0.020936,2.0284e-05,4.0574e-07,-0.00084231
0.99997,0,0.0079906,2.026e-05,-4.0526e-07,-0.00084031
0.99995,0,0.010039,2.026e-05,4.0526e-07,-0.00084031
0.99999,0,0.0043455,2.0248e-05,-4.0502e-07,-0.0008383
0.99999,0,0.0051439,2.0248e-05,4.0502e-07,-0.0008383
1,0,0.0015854,2.0241e-05,-4.0488e-07,-0.0008363
1,0,0.0025662,2.0241e-05,4.0488e-07,-0.0008363
0.99996,0,-0.0091227,2.024e-05,-4.0486e-07,-0.0008343
0.99999,0,-0.0042591,2.024e-05,4.0486e-07,-0.0008343
0.99926,0,-0.038389,2.0268e-05,-4.0542e-07,-0.0008323
0.99966,0,-0.026188,2.0268e-05,4.0542e-07,-0.0008323
0.9979,0,-0.0647,2.0369e-05,-4.0744e-07,-0.0008303
0.99834,0,-0.057642,2.0369e-05,4.0744e-07,-0.0008303
0.99813,0,-0.061182,2.0513e-05,-4.1032e-07,-0.0008283
0.99779,0,-0.066469,2.0513e-05,4.1032e-07,-0.0008283
0.99899,0,-0.045015,2.0625e-05,-4.1256e-07,-0.0008263
0.99873,0,-0.050455,2.0625e-05,4.1256e-07,-0.0008263
0.99863,0,-0.05241,2.0705e-05,-4.1415e-07,-0.0008243
0.99863,0,-0.05241,2.0705e-05,4.1415e-07,-0.0008243
0.99782,0,-0.065969,2.077e-05,-4.1546e-07,-0.0008233
0.99782,0,-0.065969,2.077e-05,4.1546e-07,-0.0008233
0.99609,0,-0.088323,2.0837e-05,4.1679e-07,-0.0008223
0.99394,0,-0.10992,2.0837e-05,-4.1679e-07,-0.0008223
0.98929,0,-0.14596,2.1102e-05,-4.221e-07,-0.0008203
0.99033,0,-0.13871,2.1102e-05,4.221e-07,-0.0008203
0.99297,0,-0.11837,2.1412e-05,-4.283e-07,-0.0008183
0.99073,0,-0.13581,2.1412e-05,4.283e-07,-0.0008183
0.99729,0,-0.073606,2.1615e-05,-4.3236e-07,-0.0008163
0.99619,0,-0.087262,2.1615e-05,4.3236e-07,-0.0008163
0.99675,0,-0.080505,2.1735e-05,-4.3477e-07,-0.0008143
0.99675,0,-0.080505,2.1735e-05,4.3477e-07,-0.0008143
0.99478,0,-0.10204,2.1809e-05,-4.3623e-07,-0.00081358
0.99478,0,-0.10204,2.1809e-05,4.3623e-07,-0.00081358
0.992,0,-0.12624,2.1941e-05,4.3888e-07,-0.0008123
0.98878,0,-0.14939,2.1941e-05,-4.3888e-07,-0.0008123
0.98618,0,-0.16568,2.2291e-05,-4.4589e-07,-0.00081029
0.98561,0,-0.16906,2.2291e-05,4.4589e-07,-0.00081029
0.99044,0,-0.13797,2.262e-05,-4.5247e-07,-0.00080829
0.99044,0,-0.13797,2.262e-05,4.5247e-07,-0.00080829
0.99319,0,-0.11655,2.2847e-05,-4.57e-07,-0.00080631
0.99319,0,-0.11655,2.2847e-05,4.57e-07,-0.00080631
0.99156,0,-0.12968,2.2849e-05,4.5705e-07,-0.00080629
0.99018,0,-0.13983,2.2849e-05,-4.5705e-07,-0.00080629
0.98442,0,-0.17583,2.3153e-05,-4.6312e-07,-0.00080429
0.98664,0,-0.16291,2.3153e-05,4.6312e-07,-0.00080429
0.98425,0,-0.17677,2.3537e-05,-4.7081e-07,-0.00080229
0.98316,0,-0.18274,2.3537e-05,4.7081e-07,-0.00080229
0.98269,0,-0.18528,2.3884e-05,-4.7774e-07,-0.00080029
0.98269,0,-0.18528,2.3884e-05,4.7774e-07,-0.00080029
0.98132,0,-0.19239,2.3885e-05,-4.7778e-07,-0.00080028
0.98132,0,-0.19239,2.3885e-05,4.7778e-07,-0.00080028
0.98081,0,-0.19494,2.4261e-05,4.8528e-07,-0.00079829
0.97879,0,-0.20485,2.4261e-05,-4.8528e-07,-0.00079829
0.97312,0,-0.23029,2.4701e-05,-4.9408e-07,-0.00079629
0.97312,0,-0.23029,2.4701e-05,4.9408e-07,-0.00079629
0.96954,0,-0.24492,2.4924e-05,-4.9855e-07,-0.00079541
0.96954,0,-0.24492,2.4924e-05,4.9855e-07,-0.00079541
0.97037,0,-0.24162,2.5206e-05,5.0418e-07,-0.00079429
0.97097,0,-0.2392,2.5206e-05,-5.0418e-07,-0.00079429
0.96643,0,-0.25694,2.5693e-05,-5.1394e-07,-0.00079229
0.96643,0,-0.25694,2.5693e-05,5.1394e-07,-0.00079229
0.96106,0,-0.27634,2.5962e-05,-5.1932e-07,-0.00079135
0.96106,0,-0.27634,2.5962e-05,5.1932e-07,-0.00079135
0.96268,0,-0.27065,2.6269e-05,5.2544e-07,-0.00079029
0.96408,0,-0.2656,2.6269e-05,-5.2544e-07,-0.00079029
0.95928,0,-0.28245,2.6808e-05,-5.3624e-07,-0.00078829
0.95928,0,-0.28245,2.6808e-05,5.3624e-07,-0.00078829
0.95477,0,-0.29735,2.7001e-05,-5.4009e-07,-0.00078768
0.95477,0,-0.29735,2.7001e-05,5.4009e-07,-0.00078768
0.95724,0,-0.2893,2.7425e-05,5.4858e-07,-0.00078629
0.95759,0,-0.28814,2.7425e-05,-5.4858e-07,-0.00078629
0.95196,0,-0.30623,2.8025e-05,-5.6057e-07,-0.00078429
0.95196,0,-0.30623,2.8025e-05,5.6057e-07,-0.00078429
0.95138,0,-0.30803,2.804e-05,-5.6087e-07,-0.00078424
0.95138,0,-0.30803,2.804e-05,5.6087e-07,-0.00078424
0.95482,0,-0.29719,2.8634e-05,5.7276e-07,-0.00078228
0.95482,0,-0.29719,2.8634e-05,-5.7276e-07,-0.00078228
0.95095,0,-0.30933,2.9078e-05,-5.8164e-07,-0.00078089
0.95095,0,-0.30933,2.9078e-05,5.8164e-07,-0.00078089
0.95318,0,-0.3024,2.928e-05,5.8567e-07,-0.00078028
0.95707,0,-0.28987,2.928e-05,-5.8567e-07,-0.00078028
0.9561,0,-0.29303,2.9857e-05,-5.9722e-07,-0.00077828
0.9561,0,-0.29303,2.9857e-05,5.9722e-07,-0.00077828
0.95299,0,-0.30299,3.0117e-05,-6.0241e-07,-0.00077748
0.95299,0,-0.30299,3.0117e-05,6.0241e-07,-0.00077748
0.95773,0,-0.28768,3.0491e-05,6.099e-07,-0.00077628
0.96056,0,-0.27807,3.0491e-05,-6.099e-07,-0.00077628
0.95876,0,-0.2842,3.1048e-05,-6.2104e-07,-0.00077428
0.95876,0,-0.2842,3.1048e-05,6.2104e-07,-0.00077428
0.95818,0,-0.28617,3.1155e-05,-6.2318e-07,-0.00077394
0.95818,0,-0.28617,3.1155e-05,6.2318e-07,-0.00077394
0.96579,0,-0.25931,3.1625e-05,6.3259e-07,-0.00077228
0.96579,0,-0.25931,3.1625e-05,-6.3259e-07,-0.00077228
0.96542,0,-0.26071,3.2134e-05,6.4276e-07,-0.00077028
0.96735,0,-0.25346,3.2134e-05,-6.4276e-07,-0.00077028
0.9662,0,-0.25779,3.2194e-05,-6.4396e-07,-0.00077006
0.9662,0,-0.25779,3.2194e-05,6.4396e-07,-0.00077006
0.99939,0,0.03493,3.2156e-05,-6.432e-07,-0.00066624
0.99912,0,0.041831,3.2194e-05,6.4396e-07,-0.00066717
0.99958,0,0.028992,3.2156e-05,6.432e-07,-0.00066624
0.99912,0,0.041831,3.2194e-05,-6.4396e-07,-0.00066717
0.99988,0,0.015653,3.211e-05,6.4228e-07,-0.00066424
0.99981,0,0.019354,3.211e-05,-6.4228e-07,-0.00066424
0.99996,0,0.0087015,3.2086e-05,6.418e-07,-0.00066224
0.99995,0,0.010327,3.2086e-05,-6.418e-07,-0.00066224
0.99998,0,0.0060395,3.2072e-05,6.4152e-07,-0.00066024
0.99998,0,0.0065577,3.2072e-05,-6.4152e-07,-0.00066024
0.99998,0,0.0060871,3.2061e-05,6.413e-07,-0.00065824
0.99998,0,0.0058043,3.2061e-05,-6.413e-07,-0.00065824
0.99996,0,0.0085735,3.2048e-05,6.4104e-07,-0.00065624
0.99997,0,0.0074717,3.2048e-05,-6.4104e-07,-0.00065624
0.99993,0,0.011686,3.2028e-05,6.4065e-07,-0.00065424
0.99994,0,0.010681,3.2028e-05,-6.4065e-07,-0.00065424
0.99993,0,0.012081,3.2003e-05,6.4014e-07,-0.00065224
0.99992,0,0.012386,3.2003e-05,-6.4014e-07,-0.00065224
0.99996,0,0.0091666,3.1979e-05,6.3967e-07,-0.00065024
0.99995,0,0.010472,3.1979e-05,-6.3967e-07,-0.00065024
0.99999,0,0.0051937,3.1964e-05,6.3936e-07,-0.00064824
0.99998,0,0.0065277,3.1964e-05,-6.3936e-07,-0.00064824
1,0,0.0025847,3.1956e-05,6.392e-07,-0.00064624
0.99999,0,0.0032222,3.1956e-05,-6.392e-07,-0.00064624
1,0,0.0024911,3.1952e-05,6.3913e-07,-0.00064423
1,0,0.0022191,3.1952e-05,-6.3913e-07,-0.00064423
1,0,0.0021573,3.1947e-05,6.3902e-07,-0.00064223
1,0,0.0024602,3.1947e-05,-6.3902e-07,-0.00064223
1,0,0.00045331,3.1943e-05,6.3894e-07,-0.00064023
1,0,0.0011539,3.1943e-05,-6.3894e-07,-0.00064023
1,0,-7.1511e-05,3.1943e-05,6.3895e-07,-0.00063823
1,0,-0.00015938,3.1943e-05,-6.3895e-07,-0.00063823
1,0,0.0023326,3.1943e-05,6.3895e-07,-0.00063623
1,0,0.0011745,3.1943e-05,-6.3895e-07,-0.00063623
0.99994,0,0.01078,3.1936e-05,6.3881e-07,-0.00063423
0.99997,0,0.0071355,3.1936e-05,-6.3881e-07,-0.00063423
0.99982,0,0.018852,3.1907e-05,6.3823e-07,-0.00063223
0.99986,0,0.016638,3.1907e-05,-6.3823e-07,-0.00063223
0.99986,0,0.016764,3.1865e-05,6.3739e-07,-0.00063023
0.99982,0,0.018915,3.1865e-05,-6.3739e-07,-0.00063023
0.99994,0,0.010624,3.1836e-05,6.3681e-07,-0.00062823
0.99992,0,0.012619,3.1836e-05,-6.3681e-07,-0.00062823
0.99998,0,0.006653,3.1819e-05,6.3646e-07,-0.00062623
0.99997,0,0.007641,3.1819e-05,-6.3646e-07,-0.00062623
0.99999,0,0.0054469,3.1807e-05,6.3623e-07,-0.00062423
0.99998,0,0.005556,3.1807e-05,-6.3623e-07,-0.00062423
0.99964,0,0.026866,3.1797e-05,6.3602e-07,-0.00062223
0.99987,0,0.016102,3.1797e-05,-6.3602e-07,-0.00062223
0.99685,0,0.07925,3.1722e-05,6.3451e-07,-0.00062023
0.99829,0,0.058446,3.1722e-05,-6.3451e-07,-0.00062023
0.9946,0,0.10382,3.152e-05,6.3049e-07,-0.00061823
0.99479,0,0.10192,3.152e-05,-6.3049e-07,-0.00061823
0.9974,0,0.072133,3.1308e-05,6.2623e-07,-0.00061622
0.99604,0,0.088945,3.1308e-05,-6.2623e-07,-0.00061622
0.9992,0,0.040011,3.1197e-05,6.2402e-07,-0.00061422
0.9992,0,0.040011,3.1197e-05,-6.2402e-07,-0.00061422
0.99952,0,0.030951,3.1147e-05,-6.2303e-07,-0.00061222
0.9997,0,0.024527,3.1155e-05,6.2318e-07,-0.00061254
0.99952,0,0.030951,3.1147e-05,6.2303e-07,-0.00061222
0.9997,0,0.024527,3.1155e-05,-6.2318e-07,-0.00061254
0.99641,0,0.084629,3.1072e-05,-6.2153e-07,-0.00061022
0.99813,0,0.061102,3.1072e-05,6.2153e-07,-0.00061022
0.98914,0,0.14697,3.0855e-05,-6.1718e-07,-0.00060822
0.99183,0,0.12755,3.0855e-05,6.1718e-07,-0.00060822
0.99017,0,0.13988,3.0517e-05,-6.1042e-07,-0.00060622
0.98821,0,0.15312,3.0517e-05,6.1042e-07,-0.00060622
0.99635,0,0.085325,3.0262e-05,-6.0532e-07,-0.00060422
0.99437,0,0.106,3.0262e-05,6.0532e-07,-0.00060422
0.9965,0,0.083604,3.0132e-05,-6.0273e-07,-0.00060222
0.99725,0,0.074115,3.0132e-05,6.0273e-07,-0.00060222
0.99196,0,0.12656,2.995e-05,-5.9908e-07,-0.00060022
0.99578,0,0.091781,3.0117e-05,6.0241e-07,-0.00060205
0.99196,0,0.12656,2.995e-05,5.9908e-07,-0.00060022
0.99578,0,0.091781,3.0117e-05,-6.0241e-07,-0.00060205
0.98686,0,0.16158,2.9621e-05,-5.9249e-07,-0.00059822
0.98679,0,0.16203,2.9621e-05,5.9249e-07,-0.00059822
0.99143,0,0.13067,2.9294e-05,-5.8596e-07,-0.00059622
0.9893,0,0.14592,2.9294e-05,5.8596e-07,-0.00059622
0.99119,0,0.13242,2.9061e-05,-5.8129e-07,-0.00059422
0.99301,0,0.11802,2.9078e-05,5.8164e-07,-0.00059436
0.99119,0,0.13242,2.9061e-05,5.8129e-07,-0.00059422
0.99301,0,0.11802,2.9078e-05,-5.8164e-07,-0.00059436
0.98585,0,0.16763,2.8769e-05,-5.7546e-07,-0.00059221
0.98777,0,0.15592,2.8769e-05,5.7546e-07,-0.00059221
0.98792,0,0.15496,2.8405e-05,-5.6817e-07,-0.00059021
0.98593,0,0.16715,2.8405e-05,5.6817e-07,-0.00059021
0.98977,0,0.14264,2.8116e-05,-5.624e-07,-0.00058821
0.98977,0,0.14269,2.8116e-05,5.624e-07,-0.00058821
0.98722,0,0.15939,2.7833e-05,-5.5674e-07,-0.00058621
0.99003,0,0.14085,2.804e-05,5.6087e-07,-0.00058768
0.98722,0,0.15939,2.7833e-05,5.5674e-07,-0.00058621
0.99003,0,0.14085,2.804e-05,-5.6087e-07,-0.00058768
0.98632,0,0.16487,2.7468e-05,-5.4943e-07,-0.00058421
0.98505,0,0.17225,2.7468e-05,5.4943e-07,-0.00058421
0.99011,0,0.14026,2.7149e-05,-5.4305e-07,-0.00058221
0.98886,0,0.14888,2.7149e-05,5.4305e-07,-0.00058221
0.98843,0,0.15168,2.6882e-05,-5.3771e-07,-0.00058021
0.99121,0,0.13229,2.7001e-05,5.4009e-07,-0.0005811
0.98843,0,0.15168,2.6882e-05,5.3771e-07,-0.00058021
0.99121,0,0.13229,2.7001e-05,-5.4009e-07,-0.0005811
0.98557,0,0.16925,2.6536e-05,-5.3079e-07,-0.00057821
0.98548,0,0.16981,2.6536e-05,5.3079e-07,-0.00057821
0.99086,0,0.13493,2.6194e-05,-5.2394e-07,-0.00057621
0.98841,0,0.15183,2.6194e-05,5.2394e-07,-0.00057621
0.9913,0,0.13162,2.5956e-05,-5.1918e-07,-0.00057421
0.99263,0,0.12115,2.5962e-05,5.1932e-07,-0.00057426
0.9913,0,0.13162,2.5956e-05,5.1918e-07,-0.00057421
0.99263,0,0.12115,2.5962e-05,-5.1932e-07,-0.00057426
0.98613,0,0.16597,2.5675e-05,-5.1357e-07,-0.00057221
0.98831,0,0.15245,2.5675e-05,5.1357e-07,-0.00057221
0.98865,0,0.15023,2.531e-05,-5.0627e-07,-0.00057021
0.98632,0,0.16487,2.531e-05,5.0627e-07,-0.00057021
0.99477,0,0.10212,2.5036e-05,-5.0079e-07,-0.00056821
0.99291,0,0.11886,2.5036e-05,5.0079e-07,-0.00056821
0.9944,0,0.10569,2.4864e-05,-4.9735e-07,-0.00056621
0.99631,0,0.085776,2.4924e-05,4.9855e-07,-0.0005669
0.9944,0,0.10569,2.4864e-05,4.9735e-07,-0.00056621
0.99631,0,0.085776,2.4924e-05,-4.9855e-07,-0.0005669
0.98744,0,0.15799,2.4612e-05,-4.923e-07,-0.0005642
0.98993,0,0.14158,2.4612e-05,4.923e-07,-0.0005642
0.98905,0,0.14759,2.4258e-05,-4.8522e-07,-0.0005622
0.98696,0,0.16099,2.4258e-05,4.8522e-07,-0.0005622
0.99597,0,0.089739,2.3987e-05,-4.798e-07,-0.0005602
0.99371,0,0.11199,2.3987e-05,4.798e-07,-0.0005602
0.99788,0,0.065045,2.3852e-05,-4.771e-07,-0.0005582
0.99774,0,0.067178,2.3885e-05,4.7778e-07,-0.00055871
0.99788,0,0.065045,2.3852e-05,4.771e-07,-0.0005582
0.99774,0,0.067178,2.3885e-05,-4.7778e-07,-0.00055871
0.99546,0,0.09516,2.3725e-05,-4.7457e-07,-0.0005562
0.99686,0,0.079182,2.3725e-05,4.7457e-07,-0.0005562
0.99126,0,0.13192,2.3501e-05,-4.7009e-07,-0.0005542
0.99259,0,0.12152,2.3501e-05,4.7009e-07,-0.0005542
0.99244,0,0.12271,2.3214e-05,-4.6434e-07,-0.0005522
0.99118,0,0.13252,2.3214e-05,4.6434e-07,-0.0005522
0.99667,0,0.081599,2.2986e-05,-4.5979e-07,-0.0005502
0.99526,0,0.097263,2.2986e-05,4.5979e-07,-0.0005502
0.99868,0,0.05129,2.2854e-05,-4.5715e-07,-0.0005482
0.99828,0,0.058606,2.2854e-05,4.5715e-07,-0.0005482
0.99924,0,0.03907,2.2768e-05,-4.5543e-07,-0.0005462
0.99906,0,0.043366,2.2847e-05,4.57e-07,-0.00054803
0.99924,0,0.03907,2.2768e-05,4.5543e-07,-0.0005462
0.99906,0,0.043366,2.2847e-05,-4.57e-07,-0.00054803
0.99951,0,0.031431,2.2698e-05,-4.5401e-07,-0.0005442
0.99944,0,0.033405,2.2698e-05,4.5401e-07,-0.0005442
0.99972,0,0.023671,2.2639e-05,-4.5283e-07,-0.0005422
0.99965,0,0.026563,2.2639e-05,4.5283e-07,-0.0005422
0.99989,0,0.015022,2.2597e-05,-4.52e-07,-0.0005402
0.99984,0,0.017901,2.2597e-05,4.52e-07,-0.0005402
0.99997,0,0.0080827,2.2573e-05,-4.5152e-07,-0.0005382
0.99995,0,0.010113,2.2573e-05,4.5152e-07,-0.0005382
0.99999,0,0.0037749,2.2561e-05,-4.5127e-07,-0.0005362
0.99999,0,0.0049136,2.2561e-05,4.5127e-07,-0.0005362
1,0,0.0015129,2.2555e-05,-4.5117e-07,-0.00053419
1,0,0.0020746,2.2555e-05,4.5117e-07,-0.00053419
1,0,0.00045407,2.2553e-05,-4.5113e-07,-0.00053219
1,0,0.0007027,2.2553e-05,4.5113e-07,-0.00053219
1,0,-0.00033937,2.2553e-05,-4.5112e-07,-0.00053019
1,0,-6.6966e-05,2.2553e-05,4.5112e-07,-0.00053019
1,0,-0.001939,2.2554e-05,-4.5115e-07,-0.00052819
1,0,-0.0012754,2.2554e-05,4.5115e-07,-0.00052819
0.99999,0,-0.0046855,2.2559e-05,-4.5125e-07,-0.00052619
0.99999,0,-0.0036441,2.2559e-05,4.5125e-07,-0.00052619
0.99997,0,-0.0082411,2.2571e-05,-4.5148e-07,-0.00052419
0.99998,0,-0.006984,2.2571e-05,4.5148e-07,-0.00052419
0.99992,0,-0.01235,2.259e-05,-4.5186e-07,-0.00052219
0.99994,0,-0.010924,2.259e-05,4.5186e-07,-0.00052219
0.99986,0,-0.01656,2.2618e-05,-4.5241e-07,-0.00052019
0.99989,0,-0.015168,2.2618e-05,4.5241e-07,-0.00052019
0.99979,0,-0.020452,2.2653e-05,-4.5313e-07,-0.00051819
0.99982,0,-0.019202,2.2653e-05,4.5313e-07,-0.00051819
0.9997,0,-0.024559,2.2697e-05,-4.54e-07,-0.00051619
0.99973,0,-0.02313,2.2697e-05,4.54e-07,-0.00051619
0.99957,0,-0.02949,2.2749e-05,-4.5504e-07,-0.00051419
0.99962,0,-0.027739,2.2749e-05,4.5504e-07,-0.00051419
0.99942,0,-0.033962,2.2811e-05,-4.5629e-07,-0.00051219
0.99942,0,-0.033962,2.2811e-05,4.5629e-07,-0.00051219
0.99932,0,-0.036776,2.2847e-05,-4.57e-07,-0.00051122
0.99932,0,-0.036776,2.2847e-05,4.57e-07,-0.00051122
0.99927,0,-0.038318,2.2885e-05,4.5776e-07,-0.00051019
0.99921,0,-0.039767,2.2885e-05,-4.5776e-07,-0.00051019
0.99881,0,-0.048752,2.2968e-05,-4.5941e-07,-0.00050819
0.99899,0,-0.044984,2.2968e-05,4.5941e-07,-0.00050819
0.99782,0,-0.065971,2.3073e-05,-4.6152e-07,-0.00050618
0.99824,0,-0.059246,2.3073e-05,4.6152e-07,-0.00050618
0.99661,0,-0.082237,2.3219e-05,-4.6444e-07,-0.00050418
